timestamp,gpu_utilization,memory_utilization,memory_used_mb,memory_total_mb,memory_percent,temperature_c,power_draw_w,power_limit_w,sm_clock_mhz,mem_clock_mhz
1762968630.328302,92,62,44385.0625,49140.0,90.3236925111925,84,283.511,300.0,1860,9500
1762968630.8313732,90,62,44385.0,49140.0,90.32356532356532,82,281.719,300.0,1260,9500
1762968631.3385084,93,64,44376.9375,49140.0,90.30715811965811,83,282.119,300.0,1200,9500
1762968631.8405788,92,55,44376.9375,49140.0,90.30715811965811,84,282.597,300.0,1710,9500
1762968632.3425374,87,58,44376.9375,49140.0,90.30715811965811,84,282.151,300.0,1695,9500
1762968632.844661,92,61,44375.1875,49140.0,90.30359686609687,84,282.099,300.0,1230,9500
1762968633.3477867,90,60,44374.875,49140.0,90.30296092796092,82,283.541,300.0,1155,9500
1762968633.8508947,90,66,44380.6875,49140.0,90.31478937728937,83,278.451,300.0,1410,9500
1762968634.354044,92,66,44381.125,49140.0,90.3156796906797,83,278.57,300.0,870,9500
1762968634.8577504,90,61,44380.6875,49140.0,90.31478937728937,84,279.783,300.0,1770,9500
1762968635.360071,89,73,44380.6875,49140.0,90.31478937728937,84,281.067,300.0,1755,9500
1762968635.8621278,90,76,44380.3125,49140.0,90.31402625152624,83,279.536,300.0,1290,9500
1762968636.3648295,89,72,44382.9375,49140.0,90.31936813186813,82,275.701,300.0,1305,9500
1762968636.8668017,88,77,44382.9375,49140.0,90.31936813186813,84,276.909,300.0,1425,9500
1762968637.369829,91,77,44382.9375,49140.0,90.31936813186813,83,279.256,300.0,1665,9500
1762968637.8730986,91,85,44382.4375,49140.0,90.31835063085063,84,280.336,300.0,2025,9500
1762968638.376441,89,86,44382.4375,49140.0,90.31835063085063,84,281.686,300.0,2055,9500
1762968638.8784652,90,87,44381.0625,49140.0,90.3155525030525,84,285.254,300.0,2010,9500
1762968639.3805819,90,87,44381.0625,49140.0,90.3155525030525,84,285.465,300.0,2310,9500
1762968639.8826165,89,92,44381.0,49140.0,90.31542531542532,84,292.943,300.0,2265,9500
1762968640.3849752,90,92,44381.0,49140.0,90.31542531542532,84,297.949,300.0,2325,9500
1762968640.888671,90,90,44381.0,49140.0,90.31542531542532,84,298.128,300.0,2355,9500
1762968641.3919158,91,91,44377.75,49140.0,90.30881155881157,84,298.299,300.0,2325,9500
1762968641.8965461,91,92,44376.0,49140.0,90.30525030525031,84,298.747,300.0,2340,9500
1762968642.398688,91,92,44375.6875,49140.0,90.30461436711437,83,297.53,300.0,2415,9500
1762968642.9008298,91,95,44375.6875,49140.0,90.30461436711437,84,298.758,300.0,2520,9500
1762968643.4028804,92,94,44377.5,49140.0,90.30830280830281,84,298.12,300.0,2475,9500
1762968643.906036,95,89,44381.1875,49140.0,90.31580687830689,84,299.357,300.0,2520,9500
1762968644.4146795,94,92,44381.1875,49140.0,90.31580687830689,84,298.657,300.0,2475,9500
1762968644.9167423,93,93,44380.6875,49140.0,90.31478937728937,84,299.751,300.0,2550,9500
