timestamp,gpu_utilization,memory_utilization,memory_used_mb,memory_total_mb,memory_percent,temperature_c,power_draw_w,power_limit_w,sm_clock_mhz,mem_clock_mhz
1762477344.8050947,84,0,0,0,0,71,0,0,0,0
1762477345.3056505,84,0,0,0,0,71,0,0,0,0
1762477345.8060253,83,0,0,0,0,71,0,0,0,0
1762477346.3067875,83,0,0,0,0,71,0,0,0,0
1762477346.8083963,84,0,0,0,0,71,0,0,0,0
1762477347.3090649,84,0,0,0,0,71,0,0,0,0
1762477347.8101974,83,0,0,0,0,71,0,0,0,0
1762477348.3105292,83,0,0,0,0,71,0,0,0,0
1762477348.8108723,84,0,0,0,0,71,0,0,0,0
1762477349.3117378,84,0,0,0,0,71,0,0,0,0
1762477349.8121963,84,0,0,0,0,71,0,0,0,0
1762477350.3130648,84,0,0,0,0,71,0,0,0,0
1762477350.8136644,84,0,0,0,0,71,0,0,0,0
1762477351.3146288,84,0,0,0,0,72,0,0,0,0
1762477351.8154304,85,0,0,0,0,71,0,0,0,0
1762477352.3163779,85,0,0,0,0,71,0,0,0,0
1762477352.8171728,85,0,0,0,0,71,0,0,0,0
1762477353.318231,85,0,0,0,0,72,0,0,0,0
1762477353.8188055,84,0,0,0,0,72,0,0,0,0
1762477354.3199177,84,0,0,0,0,72,0,0,0,0
1762477354.820576,83,0,0,0,0,71,0,0,0,0
1762477355.321435,83,0,0,0,0,75,0,0,0,0
1762477355.8218257,83,0,0,0,0,71,0,0,0,0
1762477356.3226063,83,0,0,0,0,71,0,0,0,0
1762477356.823055,80,0,0,0,0,71,0,0,0,0
1762477357.3232634,80,0,0,0,0,71,0,0,0,0
1762477357.824055,85,0,0,0,0,71,0,0,0,0
1762477358.3245234,85,0,0,0,0,71,0,0,0,0
1762477358.8253708,80,0,0,0,0,71,0,0,0,0
1762477359.3263688,80,0,0,0,0,71,0,0,0,0
1762477359.8273106,79,0,0,0,0,71,0,0,0,0
1762477360.3284311,79,0,0,0,0,71,0,0,0,0
1762477360.8292878,81,0,0,0,0,71,0,0,0,0
1762477361.3300037,81,0,0,0,0,71,0,0,0,0
1762477361.8303864,84,0,0,0,0,71,0,0,0,0
1762477362.3308136,84,0,0,0,0,71,0,0,0,0
1762477362.8314703,83,0,0,0,0,71,0,0,0,0
1762477363.3322468,83,0,0,0,0,71,0,0,0,0
1762477363.8327084,84,0,0,0,0,71,0,0,0,0
1762477364.3334491,84,0,0,0,0,71,0,0,0,0
1762477364.8339546,84,0,0,0,0,71,0,0,0,0
1762477365.3343503,84,0,0,0,0,71,0,0,0,0
1762477365.8351138,85,0,0,0,0,71,0,0,0,0
1762477366.33548,85,0,0,0,0,71,0,0,0,0
1762477366.8359485,86,0,0,0,0,71,0,0,0,0
1762477367.3362367,86,0,0,0,0,71,0,0,0,0
1762477367.8372083,86,0,0,0,0,71,0,0,0,0
1762477368.3383834,86,0,0,0,0,71,0,0,0,0
1762477368.8393197,85,0,0,0,0,71,0,0,0,0
1762477369.3402443,85,0,0,0,0,71,0,0,0,0
1762477369.8411274,86,0,0,0,0,71,0,0,0,0
1762477370.342197,86,0,0,0,0,71,0,0,0,0
1762477370.842995,84,0,0,0,0,71,0,0,0,0
1762477371.343623,84,0,0,0,0,71,0,0,0,0
1762477371.8440797,83,0,0,0,0,71,0,0,0,0
1762477372.3449035,83,0,0,0,0,71,0,0,0,0
1762477372.8458686,79,0,0,0,0,71,0,0,0,0
1762477373.34686,79,0,0,0,0,71,0,0,0,0
1762477373.8474047,83,0,0,0,0,71,0,0,0,0
1762477374.3482122,83,0,0,0,0,71,0,0,0,0
1762477374.8486648,85,0,0,0,0,72,0,0,0,0
1762477375.3491728,85,0,0,0,0,71,0,0,0,0
1762477375.849549,84,0,0,0,0,72,0,0,0,0
1762477376.3503966,84,0,0,0,0,72,0,0,0,0
1762477376.850978,85,0,0,0,0,72,0,0,0,0
1762477377.3513243,85,0,0,0,0,72,0,0,0,0
1762477377.852,75,0,0,0,0,75,0,0,0,0
1762477378.3523307,75,0,0,0,0,71,0,0,0,0
1762477378.8528574,81,0,0,0,0,71,0,0,0,0
1762477379.3533294,81,0,0,0,0,71,0,0,0,0
1762477379.8541098,80,0,0,0,0,71,0,0,0,0
1762477380.3549297,80,0,0,0,0,70,0,0,0,0
1762477380.8554378,84,0,0,0,0,71,0,0,0,0
1762477381.355872,84,0,0,0,0,71,0,0,0,0
1762477381.856228,82,0,0,0,0,71,0,0,0,0
1762477382.3565688,82,0,0,0,0,71,0,0,0,0
1762477382.8571563,79,0,0,0,0,71,0,0,0,0
1762477383.3579614,79,0,0,0,0,71,0,0,0,0
1762477383.8586426,80,0,0,0,0,71,0,0,0,0
1762477384.35902,80,0,0,0,0,71,0,0,0,0
1762477384.8592634,83,0,0,0,0,71,0,0,0,0
1762477385.35975,83,0,0,0,0,71,0,0,0,0
1762477385.8601072,85,0,0,0,0,71,0,0,0,0
1762477386.3608418,85,0,0,0,0,71,0,0,0,0
1762477386.8613286,83,0,0,0,0,71,0,0,0,0
1762477387.361827,83,0,0,0,0,71,0,0,0,0
1762477387.8624532,79,0,0,0,0,71,0,0,0,0
1762477388.3628197,79,0,0,0,0,71,0,0,0,0
1762477388.8635862,84,0,0,0,0,71,0,0,0,0
1762477389.3640218,84,0,0,0,0,71,0,0,0,0
1762477389.8644633,84,0,0,0,0,71,0,0,0,0
1762477390.3647568,84,0,0,0,0,71,0,0,0,0
1762477390.8652432,80,0,0,0,0,71,0,0,0,0
1762477391.3658364,80,0,0,0,0,71,0,0,0,0
1762477391.8661897,84,0,0,0,0,71,0,0,0,0
1762477392.3664992,84,0,0,0,0,71,0,0,0,0
1762477392.8671403,81,0,0,0,0,71,0,0,0,0
1762477393.367595,81,0,0,0,0,71,0,0,0,0
1762477393.868501,85,0,0,0,0,71,0,0,0,0
1762477394.3690343,85,0,0,0,0,71,0,0,0,0
1762477394.869828,84,0,0,0,0,71,0,0,0,0
1762477395.3703222,84,0,0,0,0,71,0,0,0,0
1762477395.8711147,84,0,0,0,0,71,0,0,0,0
1762477396.3716576,84,0,0,0,0,71,0,0,0,0
1762477396.872065,83,0,0,0,0,71,0,0,0,0
1762477397.372855,83,0,0,0,0,72,0,0,0,0
1762477397.8738556,84,0,0,0,0,71,0,0,0,0
1762477398.3744373,84,0,0,0,0,71,0,0,0,0
1762477398.8755238,84,0,0,0,0,72,0,0,0,0
1762477399.376125,84,0,0,0,0,71,0,0,0,0
1762477399.8769078,82,0,0,0,0,72,0,0,0,0
1762477400.3774693,82,0,0,0,0,71,0,0,0,0
1762477400.8780577,81,0,0,0,0,71,0,0,0,0
1762477401.3789268,81,0,0,0,0,71,0,0,0,0
1762477401.8794491,80,0,0,0,0,71,0,0,0,0
1762477402.380263,80,0,0,0,0,71,0,0,0,0
1762477402.8812132,86,0,0,0,0,71,0,0,0,0
1762477403.3823004,86,0,0,0,0,71,0,0,0,0
1762477403.8826597,81,0,0,0,0,71,0,0,0,0
1762477404.3835986,81,0,0,0,0,71,0,0,0,0
1762477404.8839078,80,0,0,0,0,71,0,0,0,0
1762477405.3843415,80,0,0,0,0,71,0,0,0,0
1762477405.8851476,78,0,0,0,0,71,0,0,0,0
1762477406.3855367,78,0,0,0,0,71,0,0,0,0
1762477406.8863723,82,0,0,0,0,71,0,0,0,0
1762477407.3872702,82,0,0,0,0,71,0,0,0,0
1762477407.8880372,84,0,0,0,0,71,0,0,0,0
1762477408.3886583,84,0,0,0,0,71,0,0,0,0
1762477408.8891022,81,0,0,0,0,71,0,0,0,0
1762477409.389648,81,0,0,0,0,71,0,0,0,0
1762477409.890271,84,0,0,0,0,71,0,0,0,0
1762477410.3909435,84,0,0,0,0,71,0,0,0,0
1762477410.8915176,85,0,0,0,0,71,0,0,0,0
1762477411.392677,85,0,0,0,0,71,0,0,0,0
1762477411.893826,84,0,0,0,0,71,0,0,0,0
1762477412.3941534,84,0,0,0,0,71,0,0,0,0
1762477412.8945484,85,0,0,0,0,71,0,0,0,0
1762477413.3956923,85,0,0,0,0,71,0,0,0,0
1762477413.8960304,83,0,0,0,0,71,0,0,0,0
1762477414.3966298,83,0,0,0,0,71,0,0,0,0
1762477414.8973713,83,0,0,0,0,71,0,0,0,0
1762477415.3982177,83,0,0,0,0,71,0,0,0,0
1762477415.898615,80,0,0,0,0,71,0,0,0,0
1762477416.3990438,80,0,0,0,0,71,0,0,0,0
1762477416.8994384,84,0,0,0,0,71,0,0,0,0
1762477417.399845,84,0,0,0,0,71,0,0,0,0
1762477417.9002626,84,0,0,0,0,71,0,0,0,0
1762477418.400654,84,0,0,0,0,71,0,0,0,0
1762477418.901943,85,0,0,0,0,71,0,0,0,0
1762477419.4025352,85,0,0,0,0,72,0,0,0,0
1762477419.9030244,85,0,0,0,0,72,0,0,0,0
1762477420.4033597,85,0,0,0,0,71,0,0,0,0
1762477420.9041512,84,0,0,0,0,72,0,0,0,0
1762477421.4049437,84,0,0,0,0,72,0,0,0,0
1762477421.9054415,84,0,0,0,0,71,0,0,0,0
1762477422.4057732,84,0,0,0,0,71,0,0,0,0
1762477422.906362,82,0,0,0,0,71,0,0,0,0
1762477423.4066849,82,0,0,0,0,71,0,0,0,0
1762477423.9070377,84,0,0,0,0,71,0,0,0,0
1762477424.4073918,84,0,0,0,0,71,0,0,0,0
1762477424.9082172,84,0,0,0,0,71,0,0,0,0
1762477425.4086735,84,0,0,0,0,71,0,0,0,0
1762477425.9091737,84,0,0,0,0,71,0,0,0,0
1762477426.410195,84,0,0,0,0,71,0,0,0,0
1762477426.9104729,84,0,0,0,0,71,0,0,0,0
1762477427.4112854,84,0,0,0,0,71,0,0,0,0
1762477427.9120967,81,0,0,0,0,71,0,0,0,0
1762477428.4126306,81,0,0,0,0,71,0,0,0,0
1762477428.9129899,84,0,0,0,0,71,0,0,0,0
1762477429.4133558,84,0,0,0,0,71,0,0,0,0
1762477429.9140756,84,0,0,0,0,71,0,0,0,0
1762477430.4146256,84,0,0,0,0,71,0,0,0,0
1762477430.9155385,84,0,0,0,0,71,0,0,0,0
1762477431.4167514,84,0,0,0,0,71,0,0,0,0
1762477431.9171865,81,0,0,0,0,71,0,0,0,0
1762477432.417691,81,0,0,0,0,71,0,0,0,0
1762477432.9180293,85,0,0,0,0,71,0,0,0,0
1762477433.4186888,85,0,0,0,0,71,0,0,0,0
1762477433.9192562,83,0,0,0,0,71,0,0,0,0
1762477434.4196122,83,0,0,0,0,71,0,0,0,0
1762477434.920422,82,0,0,0,0,71,0,0,0,0
1762477435.4209979,82,0,0,0,0,71,0,0,0,0
1762477435.9219422,81,0,0,0,0,71,0,0,0,0
1762477436.4228191,81,0,0,0,0,71,0,0,0,0
1762477436.9238498,85,0,0,0,0,71,0,0,0,0
1762477437.425017,85,0,0,0,0,71,0,0,0,0
1762477437.925401,85,0,0,0,0,71,0,0,0,0
1762477438.4262006,85,0,0,0,0,71,0,0,0,0
1762477438.9271524,82,0,0,0,0,71,0,0,0,0
1762477439.42808,82,0,0,0,0,71,0,0,0,0
1762477439.9286911,82,0,0,0,0,71,0,0,0,0
1762477440.4293878,82,0,0,0,0,71,0,0,0,0
1762477440.9308636,85,0,0,0,0,71,0,0,0,0
1762477441.431307,85,0,0,0,0,71,0,0,0,0
1762477441.9320703,84,0,0,0,0,71,0,0,0,0
1762477442.4328656,84,0,0,0,0,71,0,0,0,0
1762477442.9334412,84,0,0,0,0,72,0,0,0,0
1762477443.4345274,84,0,0,0,0,72,0,0,0,0
1762477443.9359546,83,0,0,0,0,71,0,0,0,0
1762477444.4370277,83,0,0,0,0,72,0,0,0,0
1762477444.9377334,78,0,0,0,0,71,0,0,0,0
1762477445.4382572,78,0,0,0,0,71,0,0,0,0
1762477445.9389,81,0,0,0,0,71,0,0,0,0
1762477446.4392369,81,0,0,0,0,71,0,0,0,0
1762477446.9400365,78,0,0,0,0,71,0,0,0,0
1762477447.440972,78,0,0,0,0,70,0,0,0,0
1762477447.9420726,81,0,0,0,0,70,0,0,0,0
1762477448.4436421,81,0,0,0,0,71,0,0,0,0
1762477448.9444191,83,0,0,0,0,71,0,0,0,0
1762477449.4450164,83,0,0,0,0,71,0,0,0,0
1762477449.945324,84,0,0,0,0,71,0,0,0,0
1762477450.4455938,84,0,0,0,0,71,0,0,0,0
1762477450.9459808,84,0,0,0,0,71,0,0,0,0
1762477451.4466536,84,0,0,0,0,71,0,0,0,0
1762477451.947222,84,0,0,0,0,71,0,0,0,0
1762477452.4480536,84,0,0,0,0,70,0,0,0,0
1762477452.9484844,84,0,0,0,0,71,0,0,0,0
1762477453.4492443,84,0,0,0,0,71,0,0,0,0
1762477453.9501245,80,0,0,0,0,71,0,0,0,0
1762477454.450869,80,0,0,0,0,71,0,0,0,0
1762477454.9519005,78,0,0,0,0,71,0,0,0,0
1762477455.4522169,78,0,0,0,0,71,0,0,0,0
1762477455.9529662,82,0,0,0,0,71,0,0,0,0
1762477456.4535964,82,0,0,0,0,71,0,0,0,0
1762477456.9545817,85,0,0,0,0,71,0,0,0,0
1762477457.4553263,85,0,0,0,0,70,0,0,0,0
1762477457.9562275,76,0,0,0,0,70,0,0,0,0
1762477458.4568172,76,0,0,0,0,70,0,0,0,0
1762477458.9579606,79,0,0,0,0,70,0,0,0,0
1762477459.459199,79,0,0,0,0,70,0,0,0,0
1762477459.9594696,80,0,0,0,0,70,0,0,0,0
1762477460.4601548,80,0,0,0,0,71,0,0,0,0
1762477460.9606297,78,0,0,0,0,71,0,0,0,0
1762477461.4613683,78,0,0,0,0,71,0,0,0,0
1762477461.9619381,83,0,0,0,0,71,0,0,0,0
1762477462.4622636,83,0,0,0,0,71,0,0,0,0
1762477462.9629488,81,0,0,0,0,71,0,0,0,0
1762477463.4637952,81,0,0,0,0,70,0,0,0,0
1762477463.9645443,80,0,0,0,0,71,0,0,0,0
1762477464.4654453,80,0,0,0,0,71,0,0,0,0
1762477464.9659996,79,0,0,0,0,71,0,0,0,0
1762477465.466846,79,0,0,0,0,70,0,0,0,0
1762477465.9678705,83,0,0,0,0,71,0,0,0,0
1762477466.4688325,83,0,0,0,0,71,0,0,0,0
1762477466.9698453,84,0,0,0,0,71,0,0,0,0
1762477467.4703617,84,0,0,0,0,71,0,0,0,0
1762477467.9711726,80,0,0,0,0,70,0,0,0,0
1762477468.4716065,80,0,0,0,0,71,0,0,0,0
1762477468.9719496,83,0,0,0,0,71,0,0,0,0
1762477469.4725678,83,0,0,0,0,70,0,0,0,0
1762477469.97306,80,0,0,0,0,71,0,0,0,0
1762477470.4735134,80,0,0,0,0,71,0,0,0,0
1762477470.9742785,83,0,0,0,0,71,0,0,0,0
1762477471.4748802,83,0,0,0,0,71,0,0,0,0
1762477471.9756756,83,0,0,0,0,71,0,0,0,0
1762477472.4761477,83,0,0,0,0,71,0,0,0,0
1762477472.9769804,80,0,0,0,0,71,0,0,0,0
1762477473.4776337,80,0,0,0,0,71,0,0,0,0
1762477473.9780798,83,0,0,0,0,71,0,0,0,0
1762477474.4789193,83,0,0,0,0,71,0,0,0,0
1762477474.9795067,86,0,0,0,0,71,0,0,0,0
1762477475.4796968,86,0,0,0,0,71,0,0,0,0
1762477475.9802487,86,0,0,0,0,71,0,0,0,0
1762477476.4806316,86,0,0,0,0,71,0,0,0,0
1762477476.9810393,84,0,0,0,0,71,0,0,0,0
1762477477.481434,84,0,0,0,0,71,0,0,0,0
1762477477.982281,84,0,0,0,0,71,0,0,0,0
1762477478.482642,84,0,0,0,0,71,0,0,0,0
1762477478.9830873,84,0,0,0,0,71,0,0,0,0
1762477479.4839709,84,0,0,0,0,71,0,0,0,0
1762477479.9843478,84,0,0,0,0,71,0,0,0,0
1762477480.4848464,84,0,0,0,0,71,0,0,0,0
1762477480.9861062,85,0,0,0,0,71,0,0,0,0
1762477481.4877322,85,0,0,0,0,71,0,0,0,0
1762477481.9882584,85,0,0,0,0,71,0,0,0,0
1762477482.4886777,85,0,0,0,0,71,0,0,0,0
1762477482.9890773,81,0,0,0,0,71,0,0,0,0
1762477483.489537,81,0,0,0,0,71,0,0,0,0
1762477483.9900553,79,0,0,0,0,70,0,0,0,0
1762477484.4909127,79,0,0,0,0,71,0,0,0,0
1762477484.9914753,78,0,0,0,0,71,0,0,0,0
1762477485.4922812,78,0,0,0,0,71,0,0,0,0
1762477485.9926987,77,0,0,0,0,71,0,0,0,0
1762477486.4935074,77,0,0,0,0,70,0,0,0,0
1762477486.9937317,82,0,0,0,0,71,0,0,0,0
1762477487.494515,82,0,0,0,0,71,0,0,0,0
1762477487.9951003,78,0,0,0,0,70,0,0,0,0
1762477488.4963262,78,0,0,0,0,71,0,0,0,0
1762477488.9968972,78,0,0,0,0,71,0,0,0,0
1762477489.4982471,78,0,0,0,0,71,0,0,0,0
1762477489.9992497,79,0,0,0,0,71,0,0,0,0
1762477490.500108,79,0,0,0,0,71,0,0,0,0
1762477491.0006557,80,0,0,0,0,71,0,0,0,0
1762477491.5014503,80,0,0,0,0,71,0,0,0,0
1762477492.001877,80,0,0,0,0,71,0,0,0,0
1762477492.5025747,80,0,0,0,0,71,0,0,0,0
1762477493.003403,83,0,0,0,0,71,0,0,0,0
1762477493.5038528,83,0,0,0,0,71,0,0,0,0
1762477494.0044265,81,0,0,0,0,71,0,0,0,0
1762477494.5052009,81,0,0,0,0,71,0,0,0,0
1762477495.0057154,83,0,0,0,0,71,0,0,0,0
1762477495.5066621,83,0,0,0,0,71,0,0,0,0
1762477496.007467,82,0,0,0,0,71,0,0,0,0
1762477496.5084722,82,0,0,0,0,71,0,0,0,0
1762477497.0094595,81,0,0,0,0,71,0,0,0,0
1762477497.5104024,81,0,0,0,0,71,0,0,0,0
1762477498.0113583,84,0,0,0,0,71,0,0,0,0
1762477498.5125024,84,0,0,0,0,71,0,0,0,0
1762477499.0129523,83,0,0,0,0,71,0,0,0,0
1762477499.5136983,83,0,0,0,0,71,0,0,0,0
1762477500.0145364,83,0,0,0,0,71,0,0,0,0
1762477500.5152395,83,0,0,0,0,71,0,0,0,0
1762477501.015974,84,0,0,0,0,71,0,0,0,0
1762477501.5162842,84,0,0,0,0,71,0,0,0,0
1762477502.0171432,84,0,0,0,0,71,0,0,0,0
1762477502.5178845,84,0,0,0,0,71,0,0,0,0
1762477503.0193143,84,0,0,0,0,71,0,0,0,0
1762477503.5201352,84,0,0,0,0,71,0,0,0,0
1762477504.0210066,85,0,0,0,0,71,0,0,0,0
1762477504.522807,85,0,0,0,0,72,0,0,0,0
1762477505.0234478,83,0,0,0,0,71,0,0,0,0
1762477505.524059,83,0,0,0,0,71,0,0,0,0
1762477506.0244274,83,0,0,0,0,71,0,0,0,0
1762477506.524865,83,0,0,0,0,71,0,0,0,0
1762477507.0256054,79,0,0,0,0,71,0,0,0,0
1762477507.526777,79,0,0,0,0,71,0,0,0,0
1762477508.0272923,83,0,0,0,0,71,0,0,0,0
1762477508.5281115,83,0,0,0,0,71,0,0,0,0
1762477509.0292606,85,0,0,0,0,71,0,0,0,0
1762477509.5299468,85,0,0,0,0,71,0,0,0,0
1762477510.0308406,85,0,0,0,0,71,0,0,0,0
1762477510.5317068,85,0,0,0,0,71,0,0,0,0
1762477511.0326407,84,0,0,0,0,71,0,0,0,0
1762477511.533689,84,0,0,0,0,71,0,0,0,0
1762477512.034642,82,0,0,0,0,71,0,0,0,0
1762477512.5376902,82,0,0,0,0,71,0,0,0,0
1762477513.0396194,85,0,0,0,0,71,0,0,0,0
1762477513.5405228,85,0,0,0,0,71,0,0,0,0
1762477514.041424,83,0,0,0,0,71,0,0,0,0
1762477514.5424259,83,0,0,0,0,71,0,0,0,0
1762477515.04296,83,0,0,0,0,71,0,0,0,0
1762477515.5435288,83,0,0,0,0,71,0,0,0,0
1762477516.0444171,83,0,0,0,0,71,0,0,0,0
1762477516.5452008,83,0,0,0,0,71,0,0,0,0
1762477517.0465932,83,0,0,0,0,71,0,0,0,0
1762477517.5470786,83,0,0,0,0,71,0,0,0,0
1762477518.0475829,82,0,0,0,0,71,0,0,0,0
1762477518.548341,82,0,0,0,0,71,0,0,0,0
1762477519.0489848,83,0,0,0,0,71,0,0,0,0
1762477519.549462,83,0,0,0,0,71,0,0,0,0
1762477520.0499513,85,0,0,0,0,71,0,0,0,0
1762477520.5506015,85,0,0,0,0,71,0,0,0,0
1762477521.0515964,84,0,0,0,0,71,0,0,0,0
1762477521.5528069,84,0,0,0,0,71,0,0,0,0
1762477522.0537546,83,0,0,0,0,71,0,0,0,0
1762477522.5547163,83,0,0,0,0,71,0,0,0,0
1762477523.055282,84,0,0,0,0,71,0,0,0,0
1762477523.556802,84,0,0,0,0,71,0,0,0,0
1762477524.057329,81,0,0,0,0,71,0,0,0,0
1762477524.5576382,81,0,0,0,0,71,0,0,0,0
1762477525.058008,79,0,0,0,0,71,0,0,0,0
1762477525.5583932,79,0,0,0,0,71,0,0,0,0
1762477526.0596693,81,0,0,0,0,71,0,0,0,0
1762477526.5604563,81,0,0,0,0,71,0,0,0,0
1762477527.0613408,84,0,0,0,0,71,0,0,0,0
1762477527.5621772,84,0,0,0,0,71,0,0,0,0
1762477528.0629807,83,0,0,0,0,71,0,0,0,0
1762477528.5643506,83,0,0,0,0,71,0,0,0,0
1762477529.0646641,84,0,0,0,0,71,0,0,0,0
1762477529.5650265,84,0,0,0,0,70,0,0,0,0
1762477530.0655096,82,0,0,0,0,71,0,0,0,0
1762477530.566426,82,0,0,0,0,70,0,0,0,0
1762477531.0670028,82,0,0,0,0,71,0,0,0,0
1762477531.5674214,82,0,0,0,0,71,0,0,0,0
1762477532.0683577,79,0,0,0,0,71,0,0,0,0
1762477532.56904,79,0,0,0,0,71,0,0,0,0
1762477533.0694768,80,0,0,0,0,71,0,0,0,0
1762477533.5697293,80,0,0,0,0,71,0,0,0,0
1762477534.0705712,80,0,0,0,0,71,0,0,0,0
1762477534.571498,80,0,0,0,0,71,0,0,0,0
1762477535.0722477,81,0,0,0,0,71,0,0,0,0
1762477535.5726092,81,0,0,0,0,71,0,0,0,0
1762477536.073444,78,0,0,0,0,71,0,0,0,0
1762477536.573903,78,0,0,0,0,71,0,0,0,0
1762477537.0745986,84,0,0,0,0,71,0,0,0,0
1762477537.5758672,84,0,0,0,0,71,0,0,0,0
1762477538.076598,84,0,0,0,0,71,0,0,0,0
1762477538.5774672,84,0,0,0,0,70,0,0,0,0
