timestamp,gpu_utilization,memory_utilization,memory_used_mb,memory_total_mb,memory_percent,temperature_c,power_draw_w,power_limit_w,sm_clock_mhz,mem_clock_mhz
1762541119.8506732,96,0,0,0,0,69,0,0,0,0
1762541120.3510902,96,0,0,0,0,69,0,0,0,0
1762541120.851388,96,0,0,0,0,69,0,0,0,0
1762541121.3519151,96,0,0,0,0,70,0,0,0,0
1762541121.8522124,96,0,0,0,0,68,0,0,0,0
1762541122.3525567,96,0,0,0,0,69,0,0,0,0
1762541122.8530488,96,0,0,0,0,69,0,0,0,0
1762541123.3537436,96,0,0,0,0,70,0,0,0,0
1762541123.8540745,96,0,0,0,0,71,0,0,0,0
1762541124.354408,96,0,0,0,0,71,0,0,0,0
1762541124.854918,96,0,0,0,0,70,0,0,0,0
1762541125.3553386,96,0,0,0,0,70,0,0,0,0
1762541125.8557186,96,0,0,0,0,69,0,0,0,0
1762541126.3561592,96,0,0,0,0,70,0,0,0,0
1762541126.8567376,96,0,0,0,0,72,0,0,0,0
1762541127.3574212,96,0,0,0,0,69,0,0,0,0
1762541127.8578424,96,0,0,0,0,69,0,0,0,0
1762541128.3582299,96,0,0,0,0,73,0,0,0,0
1762541128.8585744,96,0,0,0,0,70,0,0,0,0
1762541129.3591902,96,0,0,0,0,72,0,0,0,0
1762541129.8598459,96,0,0,0,0,70,0,0,0,0
1762541130.3604975,96,0,0,0,0,70,0,0,0,0
1762541130.8609746,96,0,0,0,0,72,0,0,0,0
1762541131.361491,96,0,0,0,0,70,0,0,0,0
1762541131.8618684,96,0,0,0,0,71,0,0,0,0
1762541132.3622904,96,0,0,0,0,73,0,0,0,0
1762541132.8625817,96,0,0,0,0,72,0,0,0,0
1762541133.3629472,96,0,0,0,0,73,0,0,0,0
1762541133.863464,96,0,0,0,0,73,0,0,0,0
1762541134.3638928,96,0,0,0,0,73,0,0,0,0
1762541134.8645368,96,0,0,0,0,73,0,0,0,0
1762541135.3650377,96,0,0,0,0,70,0,0,0,0
1762541135.865348,96,0,0,0,0,74,0,0,0,0
1762541136.3657029,96,0,0,0,0,71,0,0,0,0
1762541136.86649,96,0,0,0,0,71,0,0,0,0
1762541137.3673108,96,0,0,0,0,71,0,0,0,0
1762541137.8683016,96,0,0,0,0,72,0,0,0,0
1762541138.3684998,96,0,0,0,0,72,0,0,0,0
1762541138.8689063,96,0,0,0,0,70,0,0,0,0
1762541139.3696098,96,0,0,0,0,71,0,0,0,0
1762541139.8703253,96,0,0,0,0,74,0,0,0,0
1762541140.3708587,96,0,0,0,0,70,0,0,0,0
1762541140.8712878,96,0,0,0,0,71,0,0,0,0
1762541141.372194,96,0,0,0,0,72,0,0,0,0
1762541141.8726244,96,0,0,0,0,71,0,0,0,0
1762541142.3729618,96,0,0,0,0,72,0,0,0,0
1762541142.8735409,96,0,0,0,0,73,0,0,0,0
1762541143.3739495,96,0,0,0,0,72,0,0,0,0
1762541143.8745992,96,0,0,0,0,75,0,0,0,0
1762541144.3751442,96,0,0,0,0,72,0,0,0,0
1762541144.8756113,96,0,0,0,0,71,0,0,0,0
1762541145.3761096,96,0,0,0,0,73,0,0,0,0
1762541145.876941,96,0,0,0,0,71,0,0,0,0
1762541146.3778288,96,0,0,0,0,71,0,0,0,0
1762541146.8785174,96,0,0,0,0,71,0,0,0,0
1762541147.3790607,96,0,0,0,0,72,0,0,0,0
1762541147.8795874,96,0,0,0,0,71,0,0,0,0
1762541148.379889,96,0,0,0,0,71,0,0,0,0
1762541148.88043,96,0,0,0,0,72,0,0,0,0
1762541149.3810916,96,0,0,0,0,73,0,0,0,0
1762541149.8814483,96,0,0,0,0,71,0,0,0,0
1762541150.3819065,96,0,0,0,0,72,0,0,0,0
1762541150.882599,96,0,0,0,0,73,0,0,0,0
1762541151.3828418,96,0,0,0,0,74,0,0,0,0
1762541151.8834074,96,0,0,0,0,73,0,0,0,0
1762541152.3838296,96,0,0,0,0,72,0,0,0,0
1762541152.8841157,96,0,0,0,0,72,0,0,0,0
1762541153.3844562,96,0,0,0,0,72,0,0,0,0
1762541153.8850768,96,0,0,0,0,74,0,0,0,0
1762541154.385564,96,0,0,0,0,71,0,0,0,0
1762541154.8859434,96,0,0,0,0,72,0,0,0,0
1762541155.3865516,96,0,0,0,0,72,0,0,0,0
1762541155.8872101,96,0,0,0,0,73,0,0,0,0
1762541156.3884249,96,0,0,0,0,73,0,0,0,0
1762541156.8890371,96,0,0,0,0,72,0,0,0,0
1762541157.3896825,96,0,0,0,0,73,0,0,0,0
1762541157.8900518,96,0,0,0,0,74,0,0,0,0
1762541158.3904395,96,0,0,0,0,72,0,0,0,0
1762541158.8908134,96,0,0,0,0,73,0,0,0,0
1762541159.391249,96,0,0,0,0,74,0,0,0,0
1762541159.8921707,96,0,0,0,0,72,0,0,0,0
1762541160.3928173,89,0,0,0,0,73,0,0,0,0
1762541160.893479,89,0,0,0,0,74,0,0,0,0
1762541161.3940833,96,0,0,0,0,73,0,0,0,0
1762541161.894521,96,0,0,0,0,73,0,0,0,0
1762541162.3951423,96,0,0,0,0,73,0,0,0,0
1762541162.8955634,96,0,0,0,0,74,0,0,0,0
1762541163.395794,96,0,0,0,0,72,0,0,0,0
1762541163.8963678,96,0,0,0,0,72,0,0,0,0
1762541164.3967528,96,0,0,0,0,73,0,0,0,0
1762541164.8975263,96,0,0,0,0,74,0,0,0,0
1762541165.3982658,96,0,0,0,0,75,0,0,0,0
1762541165.8988812,96,0,0,0,0,73,0,0,0,0
1762541166.399681,96,0,0,0,0,74,0,0,0,0
1762541166.9002693,96,0,0,0,0,74,0,0,0,0
1762541167.4008045,96,0,0,0,0,73,0,0,0,0
1762541167.901402,96,0,0,0,0,74,0,0,0,0
1762541168.4024122,96,0,0,0,0,74,0,0,0,0
1762541168.9026587,96,0,0,0,0,72,0,0,0,0
1762541169.4036992,96,0,0,0,0,73,0,0,0,0
1762541169.904146,96,0,0,0,0,73,0,0,0,0
1762541170.4046211,96,0,0,0,0,75,0,0,0,0
1762541170.905001,96,0,0,0,0,74,0,0,0,0
1762541171.4055197,96,0,0,0,0,75,0,0,0,0
1762541171.9061122,96,0,0,0,0,72,0,0,0,0
1762541172.407726,96,0,0,0,0,73,0,0,0,0
1762541172.908134,96,0,0,0,0,76,0,0,0,0
1762541173.4091642,96,0,0,0,0,73,0,0,0,0
1762541173.9095185,96,0,0,0,0,73,0,0,0,0
1762541174.409938,96,0,0,0,0,75,0,0,0,0
1762541174.9104686,96,0,0,0,0,75,0,0,0,0
1762541175.4106774,96,0,0,0,0,73,0,0,0,0
1762541175.910858,96,0,0,0,0,73,0,0,0,0
1762541176.411589,96,0,0,0,0,74,0,0,0,0
1762541176.91217,96,0,0,0,0,75,0,0,0,0
1762541177.4125545,96,0,0,0,0,72,0,0,0,0
1762541177.9133275,96,0,0,0,0,73,0,0,0,0
1762541178.414062,96,0,0,0,0,76,0,0,0,0
1762541178.9147575,96,0,0,0,0,73,0,0,0,0
1762541179.4152164,96,0,0,0,0,75,0,0,0,0
1762541179.9157617,96,0,0,0,0,75,0,0,0,0
1762541180.4162061,96,0,0,0,0,72,0,0,0,0
1762541180.9166338,96,0,0,0,0,72,0,0,0,0
1762541181.417038,96,0,0,0,0,73,0,0,0,0
1762541181.9174883,96,0,0,0,0,75,0,0,0,0
1762541182.4179845,96,0,0,0,0,72,0,0,0,0
1762541182.9188237,96,0,0,0,0,73,0,0,0,0
1762541183.419313,88,0,0,0,0,73,0,0,0,0
1762541183.9198349,88,0,0,0,0,75,0,0,0,0
1762541184.4204464,96,0,0,0,0,73,0,0,0,0
1762541184.9210074,96,0,0,0,0,74,0,0,0,0
1762541185.4213881,96,0,0,0,0,76,0,0,0,0
1762541185.9219203,96,0,0,0,0,73,0,0,0,0
1762541186.4224072,96,0,0,0,0,74,0,0,0,0
1762541186.9229841,96,0,0,0,0,76,0,0,0,0
1762541187.423479,96,0,0,0,0,72,0,0,0,0
1762541187.9240394,96,0,0,0,0,72,0,0,0,0
1762541188.4244993,96,0,0,0,0,75,0,0,0,0
1762541188.9247706,96,0,0,0,0,73,0,0,0,0
1762541189.4251783,96,0,0,0,0,75,0,0,0,0
1762541189.9257584,96,0,0,0,0,72,0,0,0,0
1762541190.4263985,96,0,0,0,0,73,0,0,0,0
1762541190.9270475,96,0,0,0,0,75,0,0,0,0
1762541191.4275305,96,0,0,0,0,72,0,0,0,0
1762541191.9277925,96,0,0,0,0,72,0,0,0,0
1762541192.4284964,96,0,0,0,0,73,0,0,0,0
1762541192.9289565,96,0,0,0,0,74,0,0,0,0
1762541193.4320617,96,0,0,0,0,73,0,0,0,0
1762541193.9326806,96,0,0,0,0,72,0,0,0,0
1762541194.4331365,96,0,0,0,0,73,0,0,0,0
1762541194.9335053,96,0,0,0,0,73,0,0,0,0
1762541195.4339266,96,0,0,0,0,73,0,0,0,0
1762541195.9346256,96,0,0,0,0,74,0,0,0,0
1762541196.4350355,96,0,0,0,0,72,0,0,0,0
1762541196.935496,96,0,0,0,0,72,0,0,0,0
1762541197.4362016,96,0,0,0,0,72,0,0,0,0
1762541197.9367537,96,0,0,0,0,77,0,0,0,0
1762541198.4371076,96,0,0,0,0,74,0,0,0,0
1762541198.9376297,96,0,0,0,0,72,0,0,0,0
1762541199.438059,96,0,0,0,0,73,0,0,0,0
1762541199.9384496,96,0,0,0,0,75,0,0,0,0
1762541200.4388325,96,0,0,0,0,73,0,0,0,0
1762541200.9394732,96,0,0,0,0,74,0,0,0,0
1762541201.4399908,96,0,0,0,0,72,0,0,0,0
1762541201.9407814,96,0,0,0,0,74,0,0,0,0
1762541202.4413378,96,0,0,0,0,74,0,0,0,0
1762541202.9418585,96,0,0,0,0,72,0,0,0,0
1762541203.4424405,96,0,0,0,0,73,0,0,0,0
1762541203.9429367,96,0,0,0,0,72,0,0,0,0
1762541204.4433432,96,0,0,0,0,73,0,0,0,0
1762541204.9436116,96,0,0,0,0,75,0,0,0,0
1762541205.4441652,96,0,0,0,0,72,0,0,0,0
1762541205.9446137,96,0,0,0,0,72,0,0,0,0
1762541206.445285,96,0,0,0,0,72,0,0,0,0
1762541206.9463692,96,0,0,0,0,73,0,0,0,0
1762541207.4469967,96,0,0,0,0,74,0,0,0,0
1762541207.9474647,96,0,0,0,0,72,0,0,0,0
1762541208.447885,96,0,0,0,0,72,0,0,0,0
1762541208.9481146,96,0,0,0,0,74,0,0,0,0
1762541209.4483476,96,0,0,0,0,74,0,0,0,0
1762541209.9494863,96,0,0,0,0,72,0,0,0,0
1762541210.4499922,96,0,0,0,0,72,0,0,0,0
1762541210.950895,96,0,0,0,0,75,0,0,0,0
1762541211.4514115,96,0,0,0,0,75,0,0,0,0
1762541211.9518354,96,0,0,0,0,73,0,0,0,0
1762541212.4524918,96,0,0,0,0,72,0,0,0,0
1762541212.9531698,96,0,0,0,0,74,0,0,0,0
1762541213.453622,96,0,0,0,0,74,0,0,0,0
1762541213.9540014,96,0,0,0,0,72,0,0,0,0
1762541214.454407,96,0,0,0,0,76,0,0,0,0
1762541214.9546587,96,0,0,0,0,74,0,0,0,0
1762541215.4553106,96,0,0,0,0,72,0,0,0,0
1762541215.955573,96,0,0,0,0,73,0,0,0,0
1762541216.4560137,96,0,0,0,0,73,0,0,0,0
1762541216.9565036,96,0,0,0,0,72,0,0,0,0
1762541217.4573157,96,0,0,0,0,72,0,0,0,0
1762541217.9578435,96,0,0,0,0,73,0,0,0,0
1762541218.4584405,96,0,0,0,0,74,0,0,0,0
1762541218.9589877,96,0,0,0,0,72,0,0,0,0
1762541219.4597933,96,0,0,0,0,73,0,0,0,0
1762541219.9602654,96,0,0,0,0,76,0,0,0,0
1762541220.4610534,96,0,0,0,0,73,0,0,0,0
1762541220.9615314,96,0,0,0,0,74,0,0,0,0
1762541221.4620512,96,0,0,0,0,77,0,0,0,0
1762541221.9626386,96,0,0,0,0,72,0,0,0,0
1762541222.463516,96,0,0,0,0,73,0,0,0,0
1762541222.9641795,96,0,0,0,0,76,0,0,0,0
1762541223.464561,96,0,0,0,0,72,0,0,0,0
1762541223.9648576,96,0,0,0,0,72,0,0,0,0
1762541224.4652119,96,0,0,0,0,75,0,0,0,0
1762541224.9659638,96,0,0,0,0,71,0,0,0,0
1762541225.4665148,96,0,0,0,0,72,0,0,0,0
1762541225.96745,96,0,0,0,0,75,0,0,0,0
1762541226.4679422,96,0,0,0,0,76,0,0,0,0
1762541226.968147,96,0,0,0,0,76,0,0,0,0
1762541227.4684687,96,0,0,0,0,73,0,0,0,0
1762541227.968871,96,0,0,0,0,74,0,0,0,0
1762541228.469241,96,0,0,0,0,73,0,0,0,0
1762541228.9696598,96,0,0,0,0,73,0,0,0,0
1762541229.4706428,96,0,0,0,0,73,0,0,0,0
1762541229.9710658,96,0,0,0,0,75,0,0,0,0
1762541230.4714699,96,0,0,0,0,73,0,0,0,0
1762541230.971807,96,0,0,0,0,72,0,0,0,0
1762541231.4722862,96,0,0,0,0,72,0,0,0,0
1762541231.9728403,96,0,0,0,0,74,0,0,0,0
1762541232.473416,96,0,0,0,0,73,0,0,0,0
1762541232.974029,96,0,0,0,0,73,0,0,0,0
1762541233.4748642,96,0,0,0,0,73,0,0,0,0
1762541233.9756238,96,0,0,0,0,73,0,0,0,0
1762541234.4760609,96,0,0,0,0,74,0,0,0,0
1762541234.9766502,96,0,0,0,0,73,0,0,0,0
1762541235.4768634,96,0,0,0,0,78,0,0,0,0
1762541235.9777763,96,0,0,0,0,76,0,0,0,0
1762541236.4782815,96,0,0,0,0,72,0,0,0,0
1762541236.9788284,96,0,0,0,0,74,0,0,0,0
1762541237.4792671,96,0,0,0,0,73,0,0,0,0
1762541237.9796367,96,0,0,0,0,74,0,0,0,0
1762541238.4801106,96,0,0,0,0,74,0,0,0,0
1762541238.9803123,96,0,0,0,0,72,0,0,0,0
1762541239.480803,96,0,0,0,0,75,0,0,0,0
1762541239.9810255,96,0,0,0,0,75,0,0,0,0
1762541240.4816253,96,0,0,0,0,72,0,0,0,0
1762541240.9820335,96,0,0,0,0,75,0,0,0,0
1762541241.4827323,96,0,0,0,0,73,0,0,0,0
1762541241.9833224,96,0,0,0,0,74,0,0,0,0
1762541242.4838064,96,0,0,0,0,74,0,0,0,0
1762541242.9849625,96,0,0,0,0,73,0,0,0,0
1762541243.4857988,9,0,0,0,0,71,0,0,0,0
1762541243.990738,9,0,0,0,0,72,0,0,0,0
1762541244.4909275,96,0,0,0,0,77,0,0,0,0
1762541244.991366,96,0,0,0,0,74,0,0,0,0
1762541245.4917426,96,0,0,0,0,75,0,0,0,0
1762541245.9922383,96,0,0,0,0,72,0,0,0,0
1762541246.4928617,96,0,0,0,0,75,0,0,0,0
1762541246.993394,96,0,0,0,0,73,0,0,0,0
1762541247.4943457,96,0,0,0,0,73,0,0,0,0
1762541247.9952412,96,0,0,0,0,74,0,0,0,0
1762541248.496019,96,0,0,0,0,75,0,0,0,0
1762541248.9965427,96,0,0,0,0,73,0,0,0,0
1762541249.4970944,96,0,0,0,0,73,0,0,0,0
1762541249.997793,96,0,0,0,0,74,0,0,0,0
1762541250.499321,96,0,0,0,0,76,0,0,0,0
1762541250.9997215,96,0,0,0,0,73,0,0,0,0
1762541251.5000832,96,0,0,0,0,75,0,0,0,0
1762541252.001355,96,0,0,0,0,74,0,0,0,0
1762541252.5021775,96,0,0,0,0,74,0,0,0,0
1762541253.0027845,96,0,0,0,0,73,0,0,0,0
1762541253.5034785,96,0,0,0,0,74,0,0,0,0
1762541254.0044575,96,0,0,0,0,74,0,0,0,0
1762541254.50555,96,0,0,0,0,72,0,0,0,0
1762541255.006051,96,0,0,0,0,73,0,0,0,0
1762541255.5074985,96,0,0,0,0,77,0,0,0,0
1762541256.0078778,96,0,0,0,0,73,0,0,0,0
1762541256.5089605,96,0,0,0,0,74,0,0,0,0
1762541257.00949,96,0,0,0,0,77,0,0,0,0
1762541257.5097613,96,0,0,0,0,74,0,0,0,0
1762541258.0103102,96,0,0,0,0,76,0,0,0,0
1762541258.5106957,96,0,0,0,0,76,0,0,0,0
1762541259.0111969,96,0,0,0,0,75,0,0,0,0
1762541259.511929,96,0,0,0,0,73,0,0,0,0
1762541260.0124693,96,0,0,0,0,73,0,0,0,0
1762541260.5132442,96,0,0,0,0,76,0,0,0,0
1762541261.013803,96,0,0,0,0,73,0,0,0,0
1762541261.514442,96,0,0,0,0,74,0,0,0,0
1762541262.0155187,96,0,0,0,0,73,0,0,0,0
1762541262.5164185,96,0,0,0,0,73,0,0,0,0
1762541263.016715,96,0,0,0,0,76,0,0,0,0
1762541263.51794,96,0,0,0,0,73,0,0,0,0
1762541264.0185626,96,0,0,0,0,74,0,0,0,0
1762541264.5198016,96,0,0,0,0,73,0,0,0,0
1762541265.020373,96,0,0,0,0,73,0,0,0,0
1762541265.5213294,96,0,0,0,0,74,0,0,0,0
1762541266.022285,96,0,0,0,0,74,0,0,0,0
1762541266.5233226,96,0,0,0,0,72,0,0,0,0
1762541267.0237918,96,0,0,0,0,74,0,0,0,0
1762541267.5241857,96,0,0,0,0,74,0,0,0,0
1762541268.0245283,96,0,0,0,0,74,0,0,0,0
1762541268.5249736,96,0,0,0,0,73,0,0,0,0
1762541269.025568,96,0,0,0,0,73,0,0,0,0
1762541269.5260606,96,0,0,0,0,74,0,0,0,0
1762541270.0266023,96,0,0,0,0,72,0,0,0,0
1762541270.5278459,96,0,0,0,0,73,0,0,0,0
1762541271.0287235,96,0,0,0,0,76,0,0,0,0
1762541271.5296931,96,0,0,0,0,75,0,0,0,0
1762541272.0301166,96,0,0,0,0,73,0,0,0,0
1762541272.530642,96,0,0,0,0,76,0,0,0,0
1762541273.031068,96,0,0,0,0,73,0,0,0,0
1762541273.531591,96,0,0,0,0,74,0,0,0,0
1762541274.0319068,96,0,0,0,0,74,0,0,0,0
1762541274.532455,96,0,0,0,0,75,0,0,0,0
1762541275.0330846,96,0,0,0,0,72,0,0,0,0
1762541275.53404,96,0,0,0,0,73,0,0,0,0
1762541276.0344567,96,0,0,0,0,75,0,0,0,0
1762541276.5349097,96,0,0,0,0,75,0,0,0,0
1762541277.0358725,96,0,0,0,0,73,0,0,0,0
1762541277.5370545,96,0,0,0,0,74,0,0,0,0
1762541278.0374355,96,0,0,0,0,74,0,0,0,0
1762541278.5385895,96,0,0,0,0,74,0,0,0,0
